src,dst,length_m,way_id
3231774559,6448629792,7.7,316982337
6448629792,3231774559,7.7,316982337
6448629792,6448629791,7.4,316982337
6448629791,6448629792,7.4,316982337
6448629791,6448629790,12.0,316982337
6448629790,6448629791,12.0,316982337
6448629790,3231774560,16.0,316982337
3231774560,6448629790,16.0,316982337
3231774560,6448629789,23.7,316982337
6448629789,3231774560,23.7,316982337
6448629789,3231776261,47.1,316982337
3231776261,6448629789,47.1,316982337
3231776261,6448629788,14.1,316982337
6448629788,3231776261,14.1,316982337
6448629788,6448629787,23.1,316982337
6448629787,6448629788,23.1,316982337
6448629787,6448629786,19.4,316982337
6448629786,6448629787,19.4,316982337
6448629786,3231776262,121.3,316982337
3231776262,6448629786,121.3,316982337
3231776262,3231776263,18.4,316982337
3231776263,3231776262,18.4,316982337
3231776263,6448629781,12.2,316982337
6448629781,3231776263,12.2,316982337
6448629781,3231776264,24.3,316982337
3231776264,6448629781,24.3,316982337
3231776264,6448629780,11.6,316982337
6448629780,3231776264,11.6,316982337
6448629780,3231776265,8.7,316982337
3231776265,6448629780,8.7,316982337
3231776265,3231776266,19.5,316982337
3231776266,3231776265,19.5,316982337
3231776266,3231776267,25.5,316982337
3231776267,3231776266,25.5,316982337
3231776267,6448629779,14.0,316982337
6448629779,3231776267,14.0,316982337
6448629779,3231776268,17.2,316982337
3231776268,6448629779,17.2,316982337
3231776268,6448629778,18.0,316982337
6448629778,3231776268,18.0,316982337
6448629778,3231776269,20.0,316982337
3231776269,6448629778,20.0,316982337
3231776269,3231776270,24.3,316982337
3231776270,3231776269,24.3,316982337
3231776270,6448629777,9.2,316982337
6448629777,3231776270,9.2,316982337
6448629777,3231776271,6.9,316982337
3231776271,6448629777,6.9,316982337
3231776271,6448629776,7.2,316982337
6448629776,3231776271,7.2,316982337
6448629776,3231776272,16.4,316982337
3231776272,6448629776,16.4,316982337
3231776272,3231776273,23.5,316982337
3231776273,3231776272,23.5,316982337
3231776273,6448629775,19.3,316982337
6448629775,3231776273,19.3,316982337
6448629775,3231776274,14.3,316982337
3231776274,6448629775,14.3,316982337
3231776274,6448629774,17.5,316982337
6448629774,3231776274,17.5,316982337
6448629774,3231776275,28.2,316982337
3231776275,6448629774,28.2,316982337
3231776275,6448629773,12.6,316982337
6448629773,3231776275,12.6,316982337
6448629773,3231776276,14.3,316982337
3231776276,6448629773,14.3,316982337
3231776276,6448629772,96.0,316982337
6448629772,3231776276,96.0,316982337
6448629772,6448629770,47.6,316982337
6448629770,6448629772,47.6,316982337
6448629770,3231776278,11.4,316982337
3231776278,6448629770,11.4,316982337
3231776278,6448629769,15.0,316982337
6448629769,3231776278,15.0,316982337
6448629769,3231776279,46.5,316982337
3231776279,6448629769,46.5,316982337
3231776279,6448629768,22.8,316982337
6448629768,3231776279,22.8,316982337
6448629768,6448629767,18.9,316982337
6448629767,6448629768,18.9,316982337
6448629767,3231776280,26.8,316982337
3231776280,6448629767,26.8,316982337
3231776280,3231776281,149.2,316982337
3231776281,3231776280,149.2,316982337
3231776281,3231776282,193.8,316982337
3231776282,3231776281,193.8,316982337
3231776282,6448629766,65.6,316982337
6448629766,3231776282,65.6,316982337
6448629766,3231776283,48.4,316982337
3231776283,6448629766,48.4,316982337
3231776283,6448629765,34.1,316982337
6448629765,3231776283,34.1,316982337
6448629765,3231776284,36.0,316982337
3231776284,6448629765,36.0,316982337
3231776284,6448629764,42.2,316982337
6448629764,3231776284,42.2,316982337
6448629764,3231776285,39.8,316982337
3231776285,6448629764,39.8,316982337
3231776285,6448629763,39.4,316982337
6448629763,3231776285,39.4,316982337
6448629763,3231776286,42.8,316982337
3231776286,6448629763,42.8,316982337
3231776286,7926443190,49.3,316982337
7926443190,3231776286,49.3,316982337
7926443190,3231776287,89.8,316982337
3231776287,7926443190,89.8,316982337
3231776287,6448629762,44.3,316982337
6448629762,3231776287,44.3,316982337
6448629762,3231776288,42.2,316982337
3231776288,6448629762,42.2,316982337
3231776288,6448629761,29.7,316982337
6448629761,3231776288,29.7,316982337
6448629761,3231776289,32.8,316982337
3231776289,6448629761,32.8,316982337
3231776289,6448629760,36.4,316982337
6448629760,3231776289,36.4,316982337
6448629760,3231776290,38.7,316982337
3231776290,6448629760,38.7,316982337
3231776290,299422507,72.2,316982337
299422507,3231776290,72.2,316982337
299422507,13660769220,727.2,316982337
13660769220,299422507,727.2,316982337
13660769220,1993091178,982.4,316982337
1993091178,13660769220,982.4,316982337
1993091178,1993091169,852.8,316982337
1993091169,1993091178,852.8,316982337
1993091169,299422508,1186.2,316982337
299422508,1993091169,1186.2,316982337
299422508,1993091164,109.4,316982337
1993091164,299422508,109.4,316982337
1993091164,1993091162,169.8,316982337
1993091162,1993091164,169.8,316982337
1993091162,299422510,85.1,316982337
299422510,1993091162,85.1,316982337
299422510,299422511,451.2,316982337
299422511,299422510,451.2,316982337
299422511,13660769221,53.7,316982337
13660769221,299422511,53.7,316982337
13660769221,1993091160,59.9,316982337
1993091160,13660769221,59.9,316982337
1993091160,3352846275,180.2,316982337
3352846275,1993091160,180.2,316982337
3352846275,299422512,286.3,316982337
299422512,3352846275,286.3,316982337
299422512,1993091159,67.2,316982337
1993091159,299422512,67.2,316982337
1993091159,546800106,352.4,316982337
546800106,1993091159,352.4,316982337
546800106,546800120,601.4,316982337
546800120,546800106,601.4,316982337
546800120,3352845967,318.8,316982337
3352845967,546800120,318.8,316982337
3352845967,1993091154,246.1,316982337
1993091154,3352845967,246.1,316982337
1993091154,1993091147,125.1,316982337
1993091147,1993091154,125.1,316982337
1993091147,1993091156,130.2,316982337
1993091156,1993091147,130.2,316982337
1993091156,3352845992,54.0,316982337
3352845992,1993091156,54.0,316982337
3352845992,299422513,63.4,316982337
299422513,3352845992,63.4,316982337
299422513,3234983832,201.0,316982337
3234983832,299422513,201.0,316982337
3234983832,1993091140,122.6,316982337
1993091140,3234983832,122.6,316982337
1993091140,1993091139,41.9,316982337
1993091139,1993091140,41.9,316982337
3234984119,10076031038,186.2,317250595
10076031038,10076031037,22.9,317250595
10076031037,3234984120,18.2,317250595
3234984120,10076031036,14.8,317250595
10076031036,10076031035,15.4,317250595
10076031035,3234984115,26.7,317250595
3234984115,10076031030,154.8,317250595
10076031030,10076031021,209.0,317250595
10076031021,3234984088,15.4,317250595
3234984088,10076031020,12.7,317250595
10076031020,10076031019,11.1,317250595
10076031019,3234984076,19.2,317250595
3234984076,10076031024,177.9,317250595
10076031024,10076031025,51.6,317250595
10076031025,10076031026,57.0,317250595
10076031026,10076031027,41.0,317250595
10076031027,3234984005,159.0,317250595
3234984005,3352850528,15.9,317250595
3352850528,3352850538,14.5,317250595
3352850538,3234983999,23.2,317250595
3234983999,3234983997,74.2,317250595
3234983997,3234983996,17.8,317250595
3234983996,3234983995,244.1,317250595
3234983995,3234983994,65.6,317250595
3234983782,3234983786,317.7,317250599
3234983786,3234983782,317.7,317250599
3234983971,3379254351,174.0,317250602
3379254351,3234983971,174.0,317250602
3379254351,3234983973,63.2,317250602
3234983973,3379254351,63.2,317250602
3234984014,3234984030,141.1,317250603
3234984030,3234984014,141.1,317250603
3234984049,3234984048,132.9,317250604
3234984048,3234984049,132.9,317250604
3234984012,3234984001,64.2,317250606
3234984001,3234984012,64.2,317250606
3234984070,3234984046,129.2,317250607
3234984046,3234984070,129.2,317250607
3234983984,3234983983,144.2,317250609
3234983983,3234983984,144.2,317250609
3234984095,3234984101,62.6,317250612
3234984101,3234984095,62.6,317250612
3234984110,3234984102,92.9,317250614
3234984102,3234984110,92.9,317250614
3234983998,3234984000,181.0,317250618
3234984000,3234984001,65.9,317250618
3234984001,3234984002,67.7,317250618
3234984002,3234984003,16.0,317250618
3234984003,3234984004,78.5,317250618
3234984004,3379254356,15.5,317250618
3379254356,3234984007,14.1,317250618
3234984007,3234984015,52.3,317250618
3234984015,3234984031,139.6,317250618
3234984031,3234984038,66.8,317250618
3234984038,3234984043,35.6,317250618
3234984043,3234984056,154.0,317250618
3234984056,3234984062,11.7,317250618
3234984062,3234984073,20.4,317250618
3234984073,10076031023,13.4,317250618
10076031023,10076031022,10.8,317250618
10076031022,3234984087,12.6,317250618
3234984087,3234984089,18.7,317250618
3234984089,3234984105,201.8,317250618
3234984105,3234984108,70.6,317250618
3234984108,3234984112,87.5,317250618
3234984112,10076031031,20.9,317250618
10076031031,10076031032,14.1,317250618
10076031032,3234984116,13.2,317250618
3234984116,10076031033,13.6,317250618
10076031033,10076031034,19.7,317250618
10076031034,3234984114,119.7,317250618
3234984114,3234984113,68.5,317250618
3234983990,3234983989,61.0,317250619
3234983989,3234983990,61.0,317250619
3234983989,3234983987,165.8,317250619
3234983987,3234983989,165.8,317250619
3234984100,3234984098,115.7,317250621
3234984098,3234984100,115.7,317250621
3234984098,3234984089,181.9,317250621
3234984089,3234984098,181.9,317250621
3234984037,3234984028,64.1,317250623
3234984028,3234984037,64.1,317250623
3234984028,3234984013,138.5,317250623
3234984013,3234984028,138.5,317250623
3234983769,3234983764,156.6,317250624
3234983764,3234983769,156.6,317250624
3234983764,3377971682,135.2,317250624
3377971682,3234983764,135.2,317250624
3377971682,3234983649,164.9,317250624
3234983649,3377971682,164.9,317250624
3234984018,3234984011,62.3,317250625
3234984011,3234984018,62.3,317250625
3234984011,3234984000,65.1,317250625
3234984000,3234984011,65.1,317250625
3234984031,3234984030,67.9,317250626
3234984030,3234984031,67.9,317250626
3234984030,3234984028,94.0,317250626
3234984028,3234984030,94.0,317250626
3234984083,3234984048,148.0,317250627
3234984048,3234984083,148.0,317250627
3234984048,3234984041,67.9,317250627
3234984041,3234984048,67.9,317250627
3234984025,3234984017,71.1,317250628
3234984017,3234984025,71.1,317250628
3234984017,3234984010,62.1,317250628
3234984010,3234984017,62.1,317250628
3234984011,3234984010,114.6,317250629
3234984010,3234984011,114.6,317250629
3234984010,3234984009,67.8,317250629
3234984009,3234984010,67.8,317250629
3234984047,10076031028,68.0,317250630
10076031028,3234984047,68.0,317250630
10076031028,3234984046,68.4,317250630
3234984046,10076031028,68.4,317250630
3234984046,3234984045,106.0,317250630
3234984045,3234984046,106.0,317250630
3234984027,3234984025,176.4,317250632
3234984025,3234984027,176.4,317250632
3234984025,3234984024,65.6,317250632
3234984024,3234984025,65.6,317250632
3234984068,3234984070,108.1,317250633
3234984070,3234984068,108.1,317250633
3234984070,10076031029,67.0,317250633
10076031029,3234984070,67.0,317250633
10076031029,3234984074,67.9,317250633
3234984074,10076031029,67.9,317250633
3234983650,4389165043,56.8,317250635
4389165043,3234983650,56.8,317250635
4389165043,3234983652,56.2,317250635
3234983652,4389165043,56.2,317250635
3234983652,3377971667,52.1,317250635
3377971667,3234983652,52.1,317250635
3377971667,3377971670,74.7,317250635
3377971670,3377971667,74.7,317250635
3377971670,3234983657,33.0,317250635
3234983657,3377971670,33.0,317250635
3234983989,3234983984,81.6,317250638
3234983984,3234983989,81.6,317250638
3234983984,3234983979,71.7,317250638
3234983979,3234983984,71.7,317250638
3234984063,3234984049,102.5,317250640
3234984049,3234984063,102.5,317250640
3234984049,3234984042,70.3,317250640
3234984042,3234984049,70.3,317250640
3234984019,3234984018,59.8,317250642
3234984018,3234984019,59.8,317250642
3234984018,3234984017,114.9,317250642
3234984017,3234984018,114.9,317250642
3234984036,3234984027,69.7,317250649
3234984027,3234984036,69.7,317250649
3234984027,3234984019,70.5,317250649
3234984019,3234984027,70.5,317250649
3234984019,3234984012,63.8,317250649
3234984012,3234984019,63.8,317250649
3234983980,3234983979,62.4,317250651
3234983979,3234983980,62.4,317250651
3234983979,3234983978,125.1,317250651
3234983978,3234983979,125.1,317250651
3234983978,3234983977,66.1,317250651
3234983977,3234983978,66.1,317250651
3234983655,4389165044,56.9,317250652
4389165044,3234983655,56.9,317250652
4389165044,3234983658,56.7,317250652
3234983658,4389165044,56.7,317250652
3234983658,3377971666,51.8,317250652
3377971666,3234983658,51.8,317250652
3377971666,3377971679,2.6,317250652
3377971679,3377971666,2.6,317250652
3377971679,3377971681,50.3,317250652
3377971681,3377971679,50.3,317250652
3377971681,3377971668,7.6,317250652
3377971668,3377971681,7.6,317250652
3377971668,3234983660,47.1,317250652
3234983660,3377971668,47.1,317250652
3234983660,3377971677,66.2,317250652
3377971677,3234983660,66.2,317250652
3377971677,3234983765,59.4,317250652
3234983765,3377971677,59.4,317250652
3234984015,3234984014,67.3,317250656
3234984014,3234984015,67.3,317250656
3234984014,3234984013,63.9,317250656
3234984013,3234984014,63.9,317250656
3234984013,3234984012,66.5,317250656
3234984012,3234984013,66.5,317250656
3234984114,3234984109,70.4,317250659
3234984109,3234984114,70.4,317250659
3234984109,3234984103,94.4,317250659
3234984103,3234984109,94.4,317250659
3234984103,3234984094,63.2,317250659
3234984094,3234984103,63.2,317250659
3234983995,3234983987,63.2,317250661
3234983987,3234983995,63.2,317250661
3234983987,3234983983,78.9,317250661
3234983983,3234983987,78.9,317250661
3234983983,3234983978,65.5,317250661
3234983978,3234983983,65.5,317250661
3234984091,3234984074,58.4,317250665
3234984074,3234984091,58.4,317250665
3234984074,3234984047,129.2,317250665
3234984047,3234984074,129.2,317250665
3234984047,3234984040,64.8,317250665
3234984040,3234984047,64.8,317250665
3234984038,3234984037,177.2,317250666
3234984037,3234984036,69.6,317250666
3234984036,973473186,240.6,317250666
3234984039,3234984040,242.2,317250672
3234984040,3234984041,70.8,317250672
3234984041,3234984042,116.5,317250672
3234984042,3234984043,67.1,317250672
3234984003,3234983997,14.6,317250674
3234983997,3234983967,433.7,317250674
3234983967,3379254354,13.5,317250674
3379254354,3379254355,20.7,317250674
3379254355,3234983963,15.7,317250674
3234983963,3234983962,183.6,317250674
2912193955,4389165041,112.6,317250679
4389165041,2912193955,112.6,317250679
4389165041,3377971664,96.4,317250679
3377971664,4389165041,96.4,317250679
3377971664,12279160976,41.7,317250679
12279160976,3377971664,41.7,317250679
12279160976,3234983652,77.0,317250679
3234983652,12279160976,77.0,317250679
3234983652,3234983658,101.7,317250679
3234983658,3234983652,101.7,317250679
3234983658,3234983763,101.3,317250679
3234983763,3234983658,101.3,317250679
3234983763,2912194007,98.4,317250679
2912194007,3234983763,98.4,317250679
3234983659,4389165046,57.1,317250684
4389165046,3234983659,57.1,317250684
4389165046,3234983763,57.1,317250684
3234983763,4389165046,57.1,317250684
3234983763,3377971678,53.6,317250684
3377971678,3234983763,53.6,317250684
3377971678,3377971680,49.5,317250684
3377971680,3377971678,49.5,317250684
3377971680,3234983766,56.0,317250684
3234983766,3377971680,56.0,317250684
3234983766,3377971676,66.6,317250684
3377971676,3234983766,66.6,317250684
3377971676,3234983768,59.2,317250684
3234983768,3377971676,59.2,317250684
3234983768,3377907775,14.9,317250684
3377907775,3234983768,14.9,317250684
3377907775,3234983769,87.1,317250684
3234983769,3377907775,87.1,317250684
3234983769,2912194015,75.9,317250684
2912194015,3234983769,75.9,317250684
3234984109,3234984110,106.4,317250688
3234984110,3234984109,106.4,317250688
3234984110,3234984111,30.8,317250688
3234984111,3234984110,30.8,317250688
3234984111,3234984107,48.3,317250688
3234984107,3234984111,48.3,317250688
3234984107,3234984106,45.1,317250688
3234984106,3234984107,45.1,317250688
3234984106,3234984108,40.1,317250688
3234984108,3234984106,40.1,317250688
3234984103,3234984102,107.3,317250703
3234984102,3234984103,107.3,317250703
3234984102,3234984101,41.8,317250703
3234984101,3234984102,41.8,317250703
3234984101,3234984100,34.7,317250703
3234984100,3234984101,34.7,317250703
3234984100,3234984104,35.2,317250703
3234984104,3234984100,35.2,317250703
3234984104,3379254369,41.6,317250703
3379254369,3234984104,41.6,317250703
3379254369,3234984105,60.2,317250703
3234984105,3379254369,60.2,317250703
3234984105,10076031030,12.7,317250703
10076031030,3234984105,12.7,317250703
3234984093,3234984094,70.0,317250704
3234984094,3234984095,146.0,317250704
3234984095,3234984096,15.6,317250704
3234984096,3234984085,112.5,317250704
3234984085,3234984062,215.9,317250704
3234984056,3234984063,66.0,317250707
3234984063,3234984082,141.7,317250707
3234984082,3234984083,25.7,317250707
3234984083,3234984091,75.7,317250707
3234984091,3234984092,18.0,317250707
3234984092,3234984090,229.0,317250707
3234983964,3379254352,135.2,317250715
3379254352,3234983965,46.7,317250715
3234983965,3379254353,17.6,317250715
3379254353,3234983968,19.6,317250715
3234983968,3234983973,139.2,317250715
3234983973,3234983980,66.2,317250715
3234983980,3234983990,154.0,317250715
3234983990,3234983996,67.6,317250715
3234983996,3234984002,15.3,317250715
3337526651,3337526650,11.4,327041239
3337526650,3337526649,7.3,327041239
3337526649,3337526648,7.4,327041239
3337526648,3337526647,10.9,327041239
3337526673,13371593578,5.3,327041241
13371593578,13371593577,4.6,327041241
13371593577,13371593575,5.5,327041241
13371593575,13371593576,4.6,327041241
13371593576,3337526674,4.9,327041241
3352865832,3352865849,17.6,328458273
3352865849,3352865832,17.6,328458273
3352865849,3352865854,16.4,328458273
3352865854,3352865849,16.4,328458273
3352865854,3352865853,9.6,328458273
3352865853,3352865854,9.6,328458273
3352865853,3352865843,76.6,328458273
3352865843,3352865853,76.6,328458273
3352865843,3352865842,32.8,328458273
3352865842,3352865843,32.8,328458273
3352865842,3352865824,82.5,328458273
3352865824,3352865842,82.5,328458273
3352865824,3352865833,10.9,328458273
3352865833,3352865824,10.9,328458273
3352865833,3352865837,31.8,328458273
3352865837,3352865833,31.8,328458273
3352865833,3352865855,30.6,328458274
3352865855,3352865833,30.6,328458274
3352889699,3377596481,161.1,328460970
3377596481,3377596484,15.8,328460970
3377596484,3377596569,174.3,328460970
3377596569,3377596478,58.0,328460970
3377596478,12258335818,97.1,328460970
12258335818,3377596603,12.4,328460970
3377596603,3352889378,14.7,328460970
3352889378,3377596610,13.1,328460970
3377596610,12258335816,3.6,328460970
12258335816,3377596476,82.2,328460970
3377596476,3377596583,58.0,328460970
3377596583,3377596474,163.4,328460970
3377596474,3377596472,59.6,328460970
3377596472,3377596537,111.1,328460970
3377596537,3352889392,57.1,328460970
3352889384,12258327200,197.2,328460971
12258327200,3377596607,338.1,328460971
3377596607,3352889379,15.4,328460971
3352889379,3377596606,12.2,328460971
3377596606,546802332,518.3,328460971
3352889709,3352889720,90.9,328460975
3352889720,3352889709,90.9,328460975
3352889720,3352889390,22.3,328460975
3352889390,3352889720,22.3,328460975
3352889390,3352889694,26.8,328460975
3352889694,3352889390,26.8,328460975
3352889694,3352889718,105.0,328460975
3352889718,3352889694,105.0,328460975
3352889718,3352889389,123.9,328460975
3352889389,3352889718,123.9,328460975
3352889389,3352889385,38.3,328460975
3352889385,3352889389,38.3,328460975
3352889385,3352889384,31.1,328460975
3352889384,3352889385,31.1,328460975
3352889384,3352889392,14.4,328460975
3352889392,3352889384,14.4,328460975
3352889392,3352889697,26.2,328460975
3352889697,3352889392,26.2,328460975
3352889697,3352889387,64.8,328460975
3352889387,3352889697,64.8,328460975
3352889387,3377596536,46.1,328460975
3377596536,3352889387,46.1,328460975
3377596536,3352889383,37.1,328460975
3352889383,3377596536,37.1,328460975
3352889717,3352889704,13.1,328460976
3352889704,3352889717,13.1,328460976
3352889704,3352889380,12.3,328460976
3352889380,3352889704,12.3,328460976
3352889380,3352889702,15.5,328460976
3352889702,3352889380,15.5,328460976
3352889702,3352889698,14.5,328460976
3352889698,3352889702,14.5,328460976
3352889698,3352889695,28.0,328460976
3352889695,3352889698,28.0,328460976
3352889695,3352889708,49.9,328460976
3352889708,3352889695,49.9,328460976
3352889708,3352889381,40.9,328460976
3352889381,3352889708,40.9,328460976
3352889381,3352889382,36.2,328460976
3352889382,3352889381,36.2,328460976
3352889382,3352889693,34.0,328460976
3352889693,3352889382,34.0,328460976
3352889693,3352889696,33.2,328460976
3352889696,3352889693,33.2,328460976
3352889696,3352889700,22.6,328460976
3352889700,3352889696,22.6,328460976
3352889700,3352889703,53.7,328460976
3352889703,3352889700,53.7,328460976
3352889703,3352889719,90.2,328460976
3352889719,3352889703,90.2,328460976
3352889719,3352889715,52.0,328460976
3352889715,3352889719,52.0,328460976
3352889715,3352889712,50.4,328460976
3352889712,3352889715,50.4,328460976
3352889712,3352889716,55.0,328460976
3352889716,3352889712,55.0,328460976
3352889716,3352889710,51.0,328460976
3352889710,3352889716,51.0,328460976
3352889710,3352889713,36.7,328460976
3352889713,3352889710,36.7,328460976
3352889713,3352889706,31.7,328460976
3352889706,3352889713,31.7,328460976
3352889706,3352889705,33.7,328460976
3352889705,3352889706,33.7,328460976
3352889705,3352889386,29.4,328460976
3352889386,3352889705,29.4,328460976
3352889386,3352889714,43.9,328460976
3352889714,3352889386,43.9,328460976
3352889714,3352889711,66.3,328460976
3352889711,3352889714,66.3,328460976
3352889711,3352889389,98.0,328460976
3352889389,3352889711,98.0,328460976
3364019189,3364040644,11.3,329522814
3364040644,3364019189,11.3,329522814
3364040644,3364040639,6.7,329522814
3364040639,3364040644,6.7,329522814
3364040639,3364040655,13.3,329522814
3364040655,3364040639,13.3,329522814
3364040655,3364040643,47.5,329522814
3364040643,3364040655,47.5,329522814
3364040643,3364040670,16.8,329522814
3364040670,3364040643,16.8,329522814
3364040670,3364019177,12.6,329522814
3364019177,3364040670,12.6,329522814
3364040644,3364040607,58.8,329522816
3364040607,3364040644,58.8,329522816
3364040607,3364040670,13.7,329522816
3364040670,3364040607,13.7,329522816
3364040670,3364019183,15.0,329522816
3364019183,3364040670,15.0,329522816
3364019183,3364019170,20.6,329522816
3364019170,3364019183,20.6,329522816
3364019170,3364040621,18.7,329522816
3364040621,3364019170,18.7,329522816
7925233356,7925362093,103.1,329524818
7925362093,7925233356,103.1,329524818
7925362093,8518718783,93.3,329524818
8518718783,7925362093,93.3,329524818
8518718783,7925362094,88.0,329524818
7925362094,8518718783,88.0,329524818
7925362094,7925233361,152.9,329524818
7925233361,7925362094,152.9,329524818
7925233361,7925233362,105.6,329524818
7925233362,7925233361,105.6,329524818
7925233362,7925233363,111.7,329524818
7925233363,7925233362,111.7,329524818
7925233363,7925233364,86.9,329524818
7925233364,7925233363,86.9,329524818
7925233364,13001848729,293.5,329524818
13001848729,7925233364,293.5,329524818
13001848729,13001848730,19.4,329524818
13001848730,13001848729,19.4,329524818
13001848730,13001848731,32.9,329524818
13001848731,13001848730,32.9,329524818
13001848731,13001848732,15.9,329524818
13001848732,13001848731,15.9,329524818
13001848732,7925233365,7.9,329524818
7925233365,13001848732,7.9,329524818
7925233365,13001848733,10.1,329524818
13001848733,7925233365,10.1,329524818
13001848733,7925233366,39.0,329524818
7925233366,13001848733,39.0,329524818
7925233366,13001848734,13.5,329524818
13001848734,7925233366,13.5,329524818
13001848734,13001848735,12.0,329524818
13001848735,13001848734,12.0,329524818
13001848735,3410409839,14.1,329524818
3410409839,13001848735,14.1,329524818
3410409839,13001848737,19.6,329524818
13001848737,3410409839,19.6,329524818
13001848737,13001848741,20.1,329524818
13001848741,13001848737,20.1,329524818
13001848741,13001848742,15.8,329524818
13001848742,13001848741,15.8,329524818
13001848742,13194854692,34.0,329524818
13194854692,13001848742,34.0,329524818
13194854692,13001848743,12.9,329524818
13001848743,13194854692,12.9,329524818
13001848743,3234984016,28.4,329524818
3234984016,13001848743,28.4,329524818
3234984016,13001848744,58.2,329524818
13001848744,3234984016,58.2,329524818
13001848744,3410409838,15.1,329524818
3410409838,13001848744,15.1,329524818
3410409838,13001848745,44.5,329524818
13001848745,3410409838,44.5,329524818
13001848745,1259291481,24.8,329524818
1259291481,13001848745,24.8,329524818
1259291481,13001848746,17.1,329524818
13001848746,1259291481,17.1,329524818
13001848746,1259291484,148.5,329524818
1259291484,13001848746,148.5,329524818
1259291484,13001848757,44.8,329524818
13001848757,1259291484,44.8,329524818
13001848757,13001848756,14.4,329524818
13001848756,13001848757,14.4,329524818
13001848756,13001848758,217.2,329524818
13001848758,13001848756,217.2,329524818
13001848758,13001848759,58.3,329524818
13001848759,13001848758,58.3,329524818
13001848759,13001848760,38.2,329524818
13001848760,13001848759,38.2,329524818
13001848760,1259291477,32.1,329524818
1259291477,13001848760,32.1,329524818
1259291477,13001848761,143.2,329524818
13001848761,1259291477,143.2,329524818
13001848761,13001848824,67.2,329524818
13001848824,13001848761,67.2,329524818
13001848824,13001848823,61.5,329524818
13001848823,13001848824,61.5,329524818
13001848823,1259291468,90.4,329524818
1259291468,13001848823,90.4,329524818
1259291468,13001848822,52.9,329524818
13001848822,1259291468,52.9,329524818
13001848822,1259291464,127.9,329524818
1259291464,13001848822,127.9,329524818
1259291464,13001848879,41.7,329524818
13001848879,1259291464,41.7,329524818
13001848879,7925233368,34.7,329524818
7925233368,13001848879,34.7,329524818
7925233368,13001848880,46.8,329524818
13001848880,7925233368,46.8,329524818
13001848880,7925233369,20.6,329524818
7925233369,13001848880,20.6,329524818
7925233369,13001848881,32.1,329524818
13001848881,7925233369,32.1,329524818
13001848881,1259291480,47.0,329524818
1259291480,13001848881,47.0,329524818
1259291480,7925233371,50.6,329524818
7925233371,1259291480,50.6,329524818
7925233371,7925233370,29.7,329524818
7925233370,7925233371,29.7,329524818
7925233370,7925233372,98.0,329524818
7925233372,7925233370,98.0,329524818
7925233372,13001848882,31.3,329524818
13001848882,7925233372,31.3,329524818
13001848882,3364048556,44.1,329524818
3364048556,13001848882,44.1,329524818
3364048556,3364048559,15.9,329524818
3364048559,3364048556,15.9,329524818
3364048559,13001848883,9.2,329524818
13001848883,3364048559,9.2,329524818
13001848883,13001848884,13.1,329524818
13001848884,13001848883,13.1,329524818
13001848884,3364048547,83.7,329524818
3364048547,13001848884,83.7,329524818
3364048547,3364048535,103.8,329524818
3364048535,3364048547,103.8,329524818
3364048535,3364048540,81.4,329524818
3364048540,3364048535,81.4,329524818
3364048540,3364048545,121.2,329524818
3364048545,3364048540,121.2,329524818
3364048545,3364048557,103.3,329524818
3364048557,3364048545,103.3,329524818
3364048557,3364048544,109.2,329524818
3364048544,3364048557,109.2,329524818
3364048544,3364048562,19.8,329524818
3364048562,3364048544,19.8,329524818
3364048562,12099326761,9.8,329524818
12099326761,3364048562,9.8,329524818
12099326761,12099337662,114.3,329524818
12099337662,12099326761,114.3,329524818
3364048530,3364048524,34.5,329524819
3364048524,3364048530,34.5,329524819
3364048524,3364048549,7.7,329524819
3364048549,3364048524,7.7,329524819
3364048549,3364048554,28.9,329524819
3364048554,3364048549,28.9,329524819
3364048554,3364048550,45.9,329524819
3364048550,3364048554,45.9,329524819
3364048550,3364048517,28.4,329524819
3364048517,3364048550,28.4,329524819
3364048517,3364048533,31.0,329524819
3364048533,3364048517,31.0,329524819
3364048542,7954686135,39.4,329524820
7954686135,3364048542,39.4,329524820
7954686135,3364048558,143.3,329524820
3364048558,7954686135,143.3,329524820
3364048558,1259291460,176.5,329524820
1259291460,3364048558,176.5,329524820
1259291460,3364048538,43.8,329524820
3364048538,1259291460,43.8,329524820
3364048538,3364048534,62.4,329524820
3364048534,3364048538,62.4,329524820
3364048534,1259291463,24.8,329524820
1259291463,3364048534,24.8,329524820
1259291463,3364048548,48.3,329524820
3364048548,1259291463,48.3,329524820
3364048548,1259291482,49.9,329524820
1259291482,3364048548,49.9,329524820
1259291482,3364048520,12.9,329524820
3364048520,1259291482,12.9,329524820
3364048520,3364048561,3.9,329524820
3364048561,3364048520,3.9,329524820
3364048561,1259291473,16.3,329524820
1259291473,3364048561,16.3,329524820
1259291473,1259291467,561.1,329524820
1259291467,1259291473,561.1,329524820
3364048561,3364048546,17.2,329524821
3364048546,3364048561,17.2,329524821
3364048546,3364048532,31.5,329524821
3364048532,3364048546,31.5,329524821
3364048532,3364048541,41.1,329524821
3364048541,3364048532,41.1,329524821
3364048541,3364048522,39.9,329524821
3364048522,3364048541,39.9,329524821
3364048522,3364048528,41.1,329524821
3364048528,3364048522,41.1,329524821
3364048528,3364048552,43.6,329524821
3364048552,3364048528,43.6,329524821
